id,gid,x,y,dir_x,dir_y,radius,time
7,7,-4.503,0.32127,-0.0849962,-0.1065,0.1,14.48
7,7,-4.5064,0.31704,-0.0850081,-0.10575,0.1,14.52
7,7,-4.5099,0.31281,-0.0874996,-0.10575,0.1,14.56
7,7,-4.513,0.30842,-0.077498,-0.10975,0.1,14.6
7,7,-4.5162,0.30403,-0.0800014,-0.10975,0.1,14.64
7,7,-4.5209,0.30055,-0.117493,-0.0869997,0.1,14.68
7,7,-4.5282,0.29863,-0.182509,-0.0480004,0.1,14.72
7,7,-4.537,0.29762,-0.220001,-0.02525,0.1,14.76
7,7,-4.5458,0.29661,-0.220001,-0.02525,0.1,14.8
7,7,-4.5543,0.29544,-0.212491,-0.0292502,0.1,14.84
7,7,-4.5628,0.29428,-0.212502,-0.0289999,0.1,14.88
7,7,-4.5714,0.29314,-0.215006,-0.0285,0.1,14.92
7,7,-4.58,0.292,-0.214994,-0.0285,0.1,14.96
7,7,-4.5886,0.29086,-0.215006,-0.0285,0.1,15
7,7,-4.5971,0.28971,-0.212491,-0.0287503,0.1,15.04
7,7,-4.6057,0.28857,-0.215006,-0.0285,0.1,15.08
7,7,-4.6143,0.28743,-0.214994,-0.0285,0.1,15.12
7,7,-4.6229,0.28629,-0.215006,-0.0285,0.1,15.16
7,7,-4.6314,0.28514,-0.212502,-0.0287496,0.1,15.2
7,7,-4.64,0.284,-0.214994,-0.0285,0.1,15.24
7,7,-4.6486,0.28286,-0.215006,-0.0285,0.1,15.28
7,7,-4.6571,0.28171,-0.212502,-0.0287503,0.1,15.32
7,7,-4.6657,0.28057,-0.214994,-0.0285,0.1,15.36
7,7,-4.6743,0.27943,-0.215006,-0.0285,0.1,15.4
7,7,-4.6829,0.27829,-0.214994,-0.0285,0.1,15.44
7,7,-4.6914,0.27714,-0.212502,-0.0287503,0.1,15.48
7,7,-4.7,0.276,-0.214994,-0.0285,0.1,15.52
7,7,-4.7086,0.27486,-0.215006,-0.0285,0.1,15.56
7,7,-4.7171,0.27371,-0.212502,-0.0287496,0.1,15.6
7,7,-4.7257,0.27257,-0.214994,-0.0285,0.1,15.64
7,7,-4.7343,0.27143,-0.215006,-0.0285007,0.1,15.68
7,7,-4.7429,0.27029,-0.214994,-0.0285,0.1,15.72
7,7,-4.7514,0.26914,-0.212502,-0.0287496,0.1,15.76
7,7,-4.76,0.268,-0.215006,-0.0285,0.1,15.8
7,7,-4.7686,0.26686,-0.214994,-0.0285,0.1,15.84
7,7,-4.7771,0.26572,-0.212502,-0.0285,0.1,15.88
7,7,-4.7857,0.26455,-0.214994,-0.0292502,0.1,15.92
7,7,-4.7943,0.26338,-0.215006,-0.0292502,0.1,15.96
7,7,-4.8028,0.2624,-0.212502,-0.0244997,0.1,16
7,7,-4.8112,0.26141,-0.209999,-0.0247501,0.1,16.04
7,7,-4.8206,0.25935,-0.234997,-0.0514999,0.1,16.08
7,7,-4.8315,0.25544,-0.272501,-0.0977501,0.1,16.12
7,7,-4.8434,0.25046,-0.297499,-0.1245,0.1,16.16
7,7,-4.8552,0.24547,-0.294995,-0.12475,0.1,16.2
7,7,-4.8669,0.24067,-0.292504,-0.12,0.1,16.24
7,7,-4.8786,0.23587,-0.292504,-0.12,0.1,16.28
7,7,-4.8903,0.23104,-0.292492,-0.12075,0.1,16.32
7,7,-4.9021,0.22621,-0.295007,-0.12075,0.1,16.36
7,7,-4.9138,0.22138,-0.292492,-0.12075,0.1,16.4
7,7,-4.9255,0.21655,-0.292504,-0.12075,0.1,16.44
7,7,-4.9372,0.21172,-0.292504,-0.12075,0.1,16.48
7,7,-4.949,0.2069,-0.294995,-0.1205,0.1,16.52
7,7,-4.9607,0.20207,-0.292504,-0.12075,0.1,16.56
7,7,-4.9724,0.19724,-0.292504,-0.12075,0.1,16.6
7,7,-4.9841,0.19241,-0.292492,-0.12075,0.1,16.64
7,7,-4.9959,0.18759,-0.295007,-0.1205,0.1,16.68
7,7,-5.0076,0.18276,-0.292492,-0.12075,0.1,16.72
7,7,-5.0193,0.17793,-0.292504,-0.12075,0.1,16.76
7,7,-5.031,0.1731,-0.292504,-0.12075,0.1,16.8
7,7,-5.0428,0.16828,-0.294995,-0.1205,0.1,16.84
7,7,-5.0545,0.16345,-0.292504,-0.12075,0.1,16.88
7,7,-5.0662,0.15862,-0.292492,-0.12075,0.1,16.92
7,7,-5.0779,0.1538,-0.292504,-0.1205,0.1,16.96
7,7,-5.0897,0.14896,-0.295007,-0.121,0.1,17
7,7,-5.1014,0.14413,-0.292492,-0.12075,0.1,17.04
7,7,-5.1131,0.13934,-0.292504,-0.11975,0.1,17.08
7,7,-5.1248,0.13455,-0.292504,-0.11975,0.1,17.12
7,7,-5.1367,0.12949,-0.297499,-0.1265,0.1,17.16
7,7,-5.1486,0.12443,-0.297499,-0.1265,0.1,17.2
7,7,-5.1591,0.12096,-0.262499,-0.0867501,0.1,17.24
7,7,-5.167,0.12021,-0.197494,-0.0187499,0.1,17.28
7,7,-5.1735,0.12105,-0.162506,0.021,0.1,17.32
7,7,-5.1799,0.12189,-0.160003,0.021,0.1,17.36
7,7,-5.1866,0.12245,-0.167501,0.014,0.1,17.4
7,7,-5.1933,0.12302,-0.167489,0.01425,0.1,17.44
7,7,-5.2,0.12363,-0.167501,0.01525,0.1,17.48
7,7,-5.2067,0.12424,-0.167501,0.01525,0.1,17.52
7,7,-5.2133,0.12485,-0.165009,0.0152498,0.1,17.56
7,7,-5.22,0.12545,-0.167489,0.0150001,0.1,17.6
7,7,-5.2267,0.12606,-0.167501,0.0152498,0.1,17.64
7,7,-5.2333,0.12667,-0.165009,0.0152502,0.1,17.68
7,7,-5.24,0.12727,-0.167489,0.0149999,0.1,17.72
7,7,-5.2467,0.12788,-0.167501,0.0152502,0.1,17.76
7,7,-5.2533,0.12848,-0.165009,0.0149999,0.1,17.8
7,7,-5.26,0.12909,-0.167501,0.0152498,0.1,17.84
7,7,-5.2667,0.1297,-0.167489,0.0152502,0.1,17.88
7,7,-5.2733,0.1303,-0.165009,0.0149999,0.1,17.92
7,7,-5.28,0.13091,-0.167501,0.0152498,0.1,17.96
7,7,-5.2867,0.13152,-0.167489,0.0152502,0.1,18
7,7,-5.2933,0.13212,-0.165009,0.0149999,0.1,18.04
7,7,-5.3,0.13273,-0.167501,0.0152502,0.1,18.08
7,7,-5.3067,0.13333,-0.167501,0.0149999,0.1,18.12
7,7,-5.3133,0.13394,-0.164998,0.0152498,0.1,18.16
7,7,-5.32,0.13455,-0.167501,0.0152502,0.1,18.2
7,7,-5.3267,0.13515,-0.167501,0.0149999,0.1,18.24
7,7,-5.3333,0.13576,-0.164998,0.0152498,0.1,18.28
7,7,-5.34,0.13637,-0.167501,0.0152502,0.1,18.32
7,7,-5.3467,0.13698,-0.167501,0.0152498,0.1,18.36
7,7,-5.3534,0.13756,-0.167501,0.0144999,0.1,18.4
7,7,-5.36,0.13815,-0.164998,0.0147503,0.1,18.44
7,7,-5.3666,0.13887,-0.164998,0.0179999,0.1,18.48
7,7,-5.3731,0.13959,-0.162494,0.0179999,0.1,18.52
7,7,-5.3806,0.13953,-0.187504,-0.0014998,0.1,18.56
7,7,-5.39,0.13814,-0.234997,-0.0347503,0.1,18.6
7,7,-5.4004,0.13598,-0.260007,-0.0539999,0.1,18.64
7,7,-5.4108,0.13381,-0.259995,-0.0542499,0.1,18.68
7,7,-5.421,0.13178,-0.255001,-0.05075,0.1,18.72
7,7,-5.4313,0.12975,-0.257504,-0.05075,0.1,18.76
7,7,-5.4415,0.12769,-0.255001,-0.0514999,0.1,18.8
7,7,-5.4518,0.12564,-0.257492,-0.0512499,0.1,18.84
7,7,-5.4621,0.12359,-0.257504,-0.0512501,0.1,18.88
7,7,-5.4723,0.12154,-0.255001,-0.0512499,0.1,18.92
7,7,-5.4826,0.11949,-0.257504,-0.0512501,0.1,18.96
7,7,-5.4928,0.11744,-0.255001,-0.0512499,0.1,19
7,7,-5.5031,0.11538,-0.257492,-0.0515001,0.1,19.04
7,7,-5.5133,0.11333,-0.255001,-0.0512499,0.1,19.08
7,7,-5.5236,0.11128,-0.257504,-0.0512499,0.1,19.12
7,7,-5.5338,0.10923,-0.255001,-0.0512501,0.1,19.16
7,7,-5.5441,0.10718,-0.257492,-0.0512499,0.1,19.2
7,7,-5.5544,0.10513,-0.257504,-0.0512499,0.1,19.24
7,7,-5.5646,0.10308,-0.255001,-0.0512501,0.1,19.28
7,7,-5.5749,0.10103,-0.257504,-0.0512499,0.1,19.32
7,7,-5.5851,0.098975,-0.255001,-0.0513749,0.1,19.36
7,7,-5.5954,0.096923,-0.257492,-0.0513,0.1,19.4
7,7,-5.6056,0.094872,-0.255001,-0.0512751,0.1,19.44
7,7,-5.6159,0.09282,-0.257504,-0.0512999,0.1,19.48
7,7,-5.6262,0.090769,-0.257504,-0.0512751,0.1,19.52
7,7,-5.6364,0.088718,-0.255001,-0.0512751,0.1,19.56
7,7,-5.6467,0.086667,-0.257492,-0.0512749,0.1,19.6
7,7,-5.6569,0.084615,-0.255001,-0.0513,0.1,19.64
7,7,-5.6672,0.082564,-0.257504,-0.0512751,0.1,19.68
7,7,-5.6774,0.080512,-0.255001,-0.0512999,0.1,19.72
7,7,-5.6877,0.078461,-0.257492,-0.0512751,0.1,19.76
7,7,-5.6979,0.076412,-0.255001,-0.051225,0.1,19.8
7,7,-5.7082,0.074364,-0.257504,-0.0512,0.1,19.84
7,7,-5.7185,0.072296,-0.257504,-0.0517,0.1,19.88
7,7,-5.7287,0.070228,-0.255001,-0.0517,0.1,19.92
7,7,-5.7389,0.068273,-0.255001,-0.0488751,0.1,19.96
7,7,-5.7491,0.066318,-0.255001,-0.0488751,0.1,20
7,7,-5.7598,0.063706,-0.267494,-0.0652999,0.1,20.04
7,7,-5.7704,0.061093,-0.265002,-0.0653251,0.1,20.08
7,7,-5.7784,0.062313,-0.199997,0.0305001,0.1,20.12
7,7,-5.782,0.070076,-0.090003,0.194075,0.1,20.16
7,7,-5.783,0.081672,-0.0249982,0.2899,0.1,20.2
7,7,-5.784,0.093268,-0.0249982,0.2899,0.1,20.24
7,7,-5.7855,0.10421,-0.0375032,0.27355,0.1,20.28
7,7,-5.7869,0.11514,-0.0349998,0.27325,0.1,20.32
7,7,-5.7883,0.1262,-0.0349998,0.2765,0.1,20.36
7,7,-5.7897,0.13725,-0.0349998,0.27625,0.1,20.4
7,7,-5.791,0.14828,-0.0324965,0.27575,0.1,20.44
7,7,-5.7924,0.15931,-0.0349998,0.27575,0.1,20.48
7,7,-5.7938,0.17034,-0.0349998,0.27575,0.1,20.52
7,7,-5.7952,0.18138,-0.0349998,0.276,0.1,20.56
7,7,-5.7966,0.19241,-0.0349998,0.27575,0.1,20.6
7,7,-5.7979,0.20345,-0.0325084,0.276,0.1,20.64
7,7,-5.7993,0.21448,-0.0349998,0.27575,0.1,20.68
7,7,-5.8007,0.22552,-0.0349998,0.276,0.1,20.72
7,7,-5.8021,0.23655,-0.0349998,0.27575,0.1,20.76
7,7,-5.8035,0.24759,-0.0349998,0.276,0.1,20.8
7,7,-5.8048,0.25862,-0.0324965,0.27575,0.1,20.84
7,7,-5.8062,0.26966,-0.0349998,0.276,0.1,20.88
7,7,-5.8076,0.28069,-0.0349998,0.27575,0.1,20.92
7,7,-5.809,0.29172,-0.0349998,0.27575,0.1,20.96
7,7,-5.8103,0.30275,-0.0324965,0.27575,0.1,21
7,7,-5.8117,0.3138,-0.0349998,0.27625,0.1,21.04
7,7,-5.8131,0.32485,-0.0349998,0.27625,0.1,21.08
7,7,-5.8145,0.33581,-0.0349998,0.274,0.1,21.12
7,7,-5.8158,0.34677,-0.0325084,0.274,0.1,21.16
7,7,-5.8173,0.35824,-0.0374913,0.28675,0.1,21.2
7,7,-5.8187,0.36972,-0.0349998,0.287,0.1,21.24
7,7,-5.8197,0.37817,-0.0249982,0.21125,0.1,21.28
7,7,-5.8201,0.38145,-0.0100017,0.0819996,0.1,21.32
7,7,-5.8199,0.3817,0.00499487,0.00625029,0.1,21.36
7,7,-5.8198,0.38195,0.0025034,0.00624955,0.1,21.4
7,7,-5.8198,0.38273,0,0.0195004,0.1,21.44
7,7,-5.8198,0.3835,0,0.0192501,0.1,21.48
7,7,-5.8197,0.38418,0.0025034,0.017,0.1,21.52
7,7,-5.8196,0.38486,0.00249147,0.017,0.1,21.56
7,7,-5.8196,0.38556,0,0.0174999,0.1,21.6
7,7,-5.8196,0.38625,0,0.0172496,0.1,21.64
7,7,-5.8195,0.38695,0.0025034,0.0174999,0.1,21.68
7,7,-5.8194,0.38764,0.0025034,0.0172503,0.1,21.72
7,7,-5.8194,0.38834,0,0.0174999,0.1,21.76
7,7,-5.8194,0.38903,0,0.0172503,0.1,21.8
7,7,-5.8193,0.38973,0.00249147,0.0174999,0.1,21.84
7,7,-5.8193,0.39042,0,0.0172496,0.1,21.88
7,7,-5.8192,0.39112,0.0025034,0.0174999,0.1,21.92
7,7,-5.8192,0.39181,0,0.0172503,0.1,21.96
7,7,-5.8191,0.39251,0.0025034,0.0174999,0.1,22
7,7,-5.8191,0.3932,0,0.0172503,0.1,22.04
7,7,-5.819,0.3939,0.0025034,0.0174999,0.1,22.08
7,7,-5.819,0.39459,0,0.0172496,0.1,22.12
7,7,-5.8189,0.39529,0.00249147,0.0174999,0.1,22.16
7,7,-5.8189,0.39598,0,0.0172503,0.1,22.2
7,7,-5.8188,0.39668,0.0025034,0.0174999,0.1,22.24
7,7,-5.8188,0.39737,0,0.0172503,0.1,22.28
7,7,-5.8187,0.39806,0.0025034,0.0172496,0.1,22.32
7,7,-5.8187,0.39876,0,0.0174999,0.1,22.36
7,7,-5.8186,0.39945,0.00249147,0.0172503,0.1,22.4
7,7,-5.8186,0.40015,0,0.0174999,0.1,22.44
7,7,-5.8185,0.40084,0.0025034,0.0172503,0.1,22.48
7,7,-5.8185,0.40154,0,0.0174999,0.1,22.52
7,7,-5.8184,0.40223,0.0025034,0.0172496,0.1,22.56
7,7,-5.8184,0.40293,0,0.0174999,0.1,22.6
7,7,-5.8183,0.40362,0.0025034,0.0172503,0.1,22.64
7,7,-5.8183,0.40432,0,0.0174999,0.1,22.68
7,7,-5.8182,0.40501,0.00249147,0.0172503,0.1,22.72
7,7,-5.8182,0.40571,0,0.0174999,0.1,22.76
7,7,-5.8181,0.4064,0.0025034,0.0172496,0.1,22.8
7,7,-5.8181,0.4071,0,0.0174999,0.1,22.84
7,7,-5.818,0.40779,0.0025034,0.0172503,0.1,22.88
7,7,-5.818,0.40849,0,0.0174999,0.1,22.92
7,7,-5.8179,0.40918,0.00249147,0.0172496,0.1,22.96
7,7,-5.8179,0.40988,0,0.0175007,0.1,23
7,7,-5.8178,0.41057,0.0025034,0.0172496,0.1,23.04
7,7,-5.8178,0.41127,0,0.0174999,0.1,23.08
7,7,-5.8177,0.41196,0.0025034,0.0172503,0.1,23.12
7,7,-5.8177,0.41265,0,0.0172496,0.1,23.16
7,7,-5.8176,0.41335,0.0025034,0.0174999,0.1,23.2
7,7,-5.8176,0.41404,0,0.0172503,0.1,23.24
7,7,-5.8175,0.41474,0.00249147,0.0174999,0.1,23.28
7,7,-5.8175,0.41543,0,0.0172503,0.1,23.32
7,7,-5.8174,0.41613,0.0025034,0.0174999,0.1,23.36
7,7,-5.8174,0.41682,0,0.0172496,0.1,23.4
7,7,-5.8173,0.41752,0.0025034,0.0174999,0.1,23.44
7,7,-5.8173,0.41821,0,0.0172503,0.1,23.48
7,7,-5.8172,0.41891,0.00249147,0.0174999,0.1,23.52
7,7,-5.8172,0.4196,0,0.0172503,0.1,23.56
7,7,-5.8171,0.4203,0.0025034,0.0174999,0.1,23.6
7,7,-5.8171,0.42099,0,0.0172496,0.1,23.64
7,7,-5.817,0.42169,0.0025034,0.0174999,0.1,23.68
7,7,-5.817,0.42238,0,0.0172503,0.1,23.72
7,7,-5.8169,0.42308,0.0025034,0.0174999,0.1,23.76
7,7,-5.8169,0.42377,0,0.0172503,0.1,23.8
7,7,-5.8168,0.42447,0.00249147,0.0174999,0.1,23.84
7,7,-5.8168,0.42516,0,0.0172496,0.1,23.88
7,7,-5.8167,0.42586,0.0025034,0.0174999,0.1,23.92
7,7,-5.8167,0.42655,0,0.0172503,0.1,23.96
7,7,-5.8166,0.42725,0.0025034,0.0174999,0.1,24
7,7,-5.8166,0.42794,0,0.0172503,0.1,24.04
7,7,-5.8165,0.42863,0.00249147,0.0172496,0.1,24.08
7,7,-5.8165,0.42933,0,0.0174999,0.1,24.12
7,7,-5.8164,0.43003,0.0025034,0.0174999,0.1,24.16
7,7,-5.8164,0.43072,0,0.0172503,0.1,24.2
7,7,-5.8163,0.43141,0.0025034,0.0172503,0.1,24.24
7,7,-5.8163,0.43211,0,0.0174999,0.1,24.28
7,7,-5.8162,0.4328,0.0025034,0.0172496,0.1,24.32
7,7,-5.8162,0.4335,0,0.0174999,0.1,24.36
7,7,-5.8161,0.43419,0.00249147,0.0172503,0.1,24.4
7,7,-5.8161,0.43489,0,0.0174999,0.1,24.44
7,7,-5.816,0.43558,0.0025034,0.0172496,0.1,24.48
7,7,-5.816,0.43628,0,0.0175007,0.1,24.52
7,7,-5.8159,0.43697,0.0025034,0.0172496,0.1,24.56
7,7,-5.8159,0.43767,0,0.0174999,0.1,24.6
7,7,-5.8158,0.43836,0.00249147,0.0172503,0.1,24.64
7,7,-5.8158,0.43906,0,0.0174999,0.1,24.68
7,7,-5.8157,0.43975,0.0025034,0.0172496,0.1,24.72
7,7,-5.8157,0.44045,0,0.0175007,0.1,24.76
7,7,-5.8156,0.44114,0.0025034,0.0172496,0.1,24.8
7,7,-5.8156,0.44184,0,0.0174999,0.1,24.84
7,7,-5.8155,0.44253,0.0025034,0.0172503,0.1,24.88
7,7,-5.8155,0.44323,0,0.0174999,0.1,24.92
7,7,-5.8154,0.44392,0.00249147,0.0172496,0.1,24.96
7,7,-5.8154,0.44462,0,0.0175007,0.1,25
7,7,-5.8153,0.44531,0.0025034,0.0172496,0.1,25.04
7,7,-5.8153,0.44601,0,0.0174999,0.1,25.08
7,7,-5.8152,0.4467,0.0025034,0.0172503,0.1,25.12
7,7,-5.8152,0.44739,0,0.0172496,0.1,25.16
7,7,-5.8151,0.44809,0.00249147,0.0174999,0.1,25.2
7,7,-5.8151,0.44878,0,0.0172503,0.1,25.24
7,7,-5.815,0.44948,0.0025034,0.0174999,0.1,25.28
7,7,-5.815,0.45017,0,0.0172503,0.1,25.32
7,7,-5.8149,0.45087,0.0025034,0.0174999,0.1,25.36
7,7,-5.8149,0.45156,0,0.0172496,0.1,25.4
7,7,-5.8148,0.45226,0.0025034,0.0174999,0.1,25.44
7,7,-5.8148,0.45295,0,0.0172503,0.1,25.48
7,7,-5.8147,0.45365,0.00249147,0.0174999,0.1,25.52
7,7,-5.8147,0.45434,0,0.0172503,0.1,25.56
7,7,-5.8146,0.45504,0.0025034,0.0174999,0.1,25.6
7,7,-5.8146,0.45573,0,0.0172496,0.1,25.64
7,7,-5.8145,0.45643,0.0025034,0.0174999,0.1,25.68
7,7,-5.8145,0.45712,0,0.0172503,0.1,25.72
7,7,-5.8144,0.45782,0.00249147,0.0174999,0.1,25.76
7,7,-5.8144,0.45851,0,0.0172503,0.1,25.8
7,7,-5.8143,0.45921,0.0025034,0.0174999,0.1,25.84
7,7,-5.8143,0.4599,0,0.0172496,0.1,25.88
7,7,-5.8142,0.4606,0.0025034,0.0174999,0.1,25.92
7,7,-5.8142,0.46129,0,0.0172503,0.1,25.96
7,7,-5.8141,0.46198,0.0025034,0.0172496,0.1,26
7,7,-5.8141,0.46268,0,0.0175007,0.1,26.04
7,7,-5.814,0.46337,0.00249147,0.0172496,0.1,26.08
7,7,-5.814,0.46407,0,0.0174999,0.1,26.12
7,7,-5.814,0.46476,0,0.0172503,0.1,26.16
7,7,-5.8139,0.46546,0.0025034,0.0174999,0.1,26.2
7,7,-5.8138,0.46615,0.0025034,0.0172496,0.1,26.24
7,7,-5.8138,0.46685,0,0.0175007,0.1,26.28
7,7,-5.8138,0.46754,0,0.0172496,0.1,26.32
7,7,-5.8137,0.46824,0.00249147,0.0174999,0.1,26.36
7,7,-5.8136,0.46893,0.0025034,0.0172503,0.1,26.4
7,7,-5.8136,0.46963,0,0.0174999,0.1,26.44
7,7,-5.8136,0.47032,0,0.0172496,0.1,26.48
7,7,-5.8135,0.47102,0.0025034,0.0175007,0.1,26.52
7,7,-5.8134,0.47171,0.0025034,0.0172496,0.1,26.56
7,7,-5.8134,0.47241,0,0.0174999,0.1,26.6
7,7,-5.8134,0.4731,0,0.0172503,0.1,26.64
7,7,-5.8133,0.4738,0.00249147,0.0174999,0.1,26.68
7,7,-5.8132,0.47449,0.0025034,0.0172496,0.1,26.72
7,7,-5.8132,0.47519,0,0.0175007,0.1,26.76
7,7,-5.8132,0.47588,0,0.0172496,0.1,26.8
7,7,-5.8131,0.47658,0.0025034,0.0174999,0.1,26.84
7,7,-5.813,0.47727,0.00249147,0.0172503,0.1,26.88
7,7,-5.813,0.47796,0,0.0172496,0.1,26.92
7,7,-5.813,0.47866,0,0.0174999,0.1,26.96
7,7,-5.8129,0.47936,0.0025034,0.0175007,0.1,27
7,7,-5.8128,0.48005,0.0025034,0.0172496,0.1,27.04
7,7,-5.8128,0.48074,0,0.0172503,0.1,27.08
7,7,-5.8128,0.48144,0,0.0174999,0.1,27.12
7,7,-5.8127,0.48213,0.0025034,0.0172496,0.1,27.16
7,7,-5.8127,0.48283,0,0.0174999,0.1,27.2
7,7,-5.8126,0.48352,0.00249147,0.0172503,0.1,27.24
7,7,-5.8126,0.48422,0,0.0174999,0.1,27.28
7,7,-5.8125,0.48491,0.0025034,0.0172503,0.1,27.32
7,7,-5.8125,0.48561,0,0.0174999,0.1,27.36
7,7,-5.8124,0.4863,0.0025034,0.0172496,0.1,27.4
7,7,-5.8124,0.487,0,0.0174999,0.1,27.44
7,7,-5.8123,0.48769,0.00249147,0.0172503,0.1,27.48
7,7,-5.8123,0.48839,0,0.0174999,0.1,27.52
7,7,-5.8122,0.48908,0.0025034,0.0172503,0.1,27.56
7,7,-5.8122,0.48978,0,0.0174999,0.1,27.6
7,7,-5.8121,0.49047,0.0025034,0.0172496,0.1,27.64
7,7,-5.8121,0.49117,0,0.0174999,0.1,27.68
7,7,-5.812,0.49186,0.0025034,0.0172503,0.1,27.72
7,7,-5.812,0.49256,0,0.0174999,0.1,27.76
7,7,-5.8119,0.49325,0.00249147,0.0172503,0.1,27.8
7,7,-5.8119,0.49395,0,0.0174999,0.1,27.84
7,7,-5.8118,0.49464,0.0025034,0.0172496,0.1,27.88
7,7,-5.8118,0.49533,0,0.0172503,0.1,27.92
7,7,-5.8117,0.49603,0.0025034,0.0174999,0.1,27.96
7,7,-5.8117,0.49672,0,0.0172496,0.1,28
7,7,-5.8116,0.49742,0.00249147,0.0175007,0.1,28.04
7,7,-5.8116,0.49811,0,0.0172496,0.1,28.08
7,7,-5.8115,0.49881,0.0025034,0.0174999,0.1,28.12
7,7,-5.8115,0.4995,0,0.0172503,0.1,28.16
7,7,-5.8114,0.5002,0.0025034,0.0174992,0.1,28.2
7,7,-5.8114,0.50089,0,0.0172511,0.1,28.24
7,7,-5.8113,0.50159,0.0025034,0.0174999,0.1,28.28
7,7,-5.8113,0.50228,0,0.0172496,0.1,28.32
7,7,-5.8112,0.50298,0.00249147,0.0174999,0.1,28.36
7,7,-5.8112,0.50367,0,0.0172496,0.1,28.4
7,7,-5.8111,0.50437,0.0025034,0.0174999,0.1,28.44
7,7,-5.8111,0.50506,0,0.0172511,0.1,28.48
7,7,-5.811,0.50576,0.0025034,0.0174999,0.1,28.52
7,7,-5.811,0.50645,0,0.0172496,0.1,28.56
7,7,-5.8109,0.50715,0.00249147,0.0174999,0.1,28.6
7,7,-5.8109,0.50784,0,0.0172496,0.1,28.64
7,7,-5.8108,0.50854,0.0025034,0.0174999,0.1,28.68
7,7,-5.8108,0.50923,0,0.0172511,0.1,28.72
7,7,-5.8107,0.50993,0.0025034,0.0174999,0.1,28.76
7,7,-5.8107,0.51062,0,0.0172496,0.1,28.8
7,7,-5.8106,0.51131,0.0025034,0.0172496,0.1,28.84
7,7,-5.8106,0.51201,0,0.0174999,0.1,28.88
7,7,-5.8105,0.5127,0.00249147,0.0172511,0.1,28.92
7,7,-5.8105,0.5134,0,0.0174999,0.1,28.96
7,7,-5.8104,0.51409,0.0025034,0.0172496,0.1,29
7,7,-5.8104,0.51479,0,0.0174999,0.1,29.04
7,7,-5.8103,0.51548,0.0025034,0.0172496,0.1,29.08
7,7,-5.8103,0.51618,0,0.0174999,0.1,29.12
7,7,-5.8102,0.51687,0.00249147,0.0172511,0.1,29.16
7,7,-5.8102,0.51757,0,0.0174999,0.1,29.2
7,7,-5.8101,0.51826,0.0025034,0.0172496,0.1,29.24
7,7,-5.8101,0.51896,0,0.0174999,0.1,29.28
7,7,-5.81,0.51965,0.0025034,0.0172496,0.1,29.32
7,7,-5.81,0.52035,0,0.0174999,0.1,29.36
7,7,-5.8099,0.52104,0.0025034,0.0172511,0.1,29.4
7,7,-5.8099,0.52174,0,0.0174999,0.1,29.44
7,7,-5.8098,0.52243,0.00249147,0.0172496,0.1,29.48
7,7,-5.8098,0.52313,0,0.0174999,0.1,29.52
7,7,-5.8097,0.52382,0.0025034,0.0172496,0.1,29.56
7,7,-5.8097,0.52452,0,0.0174999,0.1,29.6
7,7,-5.8096,0.52521,0.0025034,0.0172511,0.1,29.64
7,7,-5.8096,0.52591,0,0.0174999,0.1,29.68
7,7,-5.8095,0.5266,0.00249147,0.0172496,0.1,29.72
7,7,-5.8095,0.52729,0,0.0172496,0.1,29.76
7,7,-5.8094,0.52799,0.0025034,0.0174999,0.1,29.8
7,7,-5.8094,0.52869,0,0.0174999,0.1,29.84
7,7,-5.8093,0.52938,0.0025034,0.0172511,0.1,29.88
7,7,-5.8093,0.53007,0,0.0172496,0.1,29.92
7,7,-5.8092,0.53077,0.0025034,0.0174999,0.1,29.96
7,7,-5.8092,0.53146,0,0.0172496,0.1,30
7,7,-5.8091,0.53216,0.00249147,0.0174999,0.1,30.04
7,7,-5.8091,0.53285,0,0.0172511,0.1,30.08
7,7,-5.809,0.53355,0.0025034,0.0174999,0.1,30.12
7,7,-5.809,0.53424,0,0.0172496,0.1,30.16
7,7,-5.8089,0.53494,0.0025034,0.0174999,0.1,30.2
7,7,-5.8089,0.53563,0,0.0172496,0.1,30.24
7,7,-5.8088,0.53633,0.00249147,0.0174999,0.1,30.28
7,7,-5.8088,0.53702,0,0.0172511,0.1,30.32
7,7,-5.8087,0.53772,0.0025034,0.0174999,0.1,30.36
7,7,-5.8087,0.53841,0,0.0172496,0.1,30.4
7,7,-5.8086,0.53911,0.0025034,0.0174999,0.1,30.44
7,7,-5.8086,0.5398,0,0.0172496,0.1,30.48
7,7,-5.8085,0.5405,0.0025034,0.0174999,0.1,30.52
7,7,-5.8085,0.54119,0,0.0172511,0.1,30.56
7,7,-5.8084,0.54189,0.00249147,0.0174999,0.1,30.6
7,7,-5.8084,0.54258,0,0.0172496,0.1,30.64
7,7,-5.8083,0.54328,0.0025034,0.0174999,0.1,30.68
7,7,-5.8083,0.54397,0,0.0172496,0.1,30.72
7,7,-5.8082,0.54467,0.0025034,0.0174999,0.1,30.76
7,7,-5.8082,0.54536,0,0.0172511,0.1,30.8
7,7,-5.8081,0.54605,0.00249147,0.0172496,0.1,30.84
7,7,-5.8081,0.54675,0,0.0174999,0.1,30.88
7,7,-5.808,0.54744,0.0025034,0.0172496,0.1,30.92
7,7,-5.808,0.54814,0,0.0174999,0.1,30.96
7,7,-5.8079,0.54883,0.0025034,0.0172496,0.1,31
7,7,-5.8079,0.54953,0,0.0175014,0.1,31.04
