time,frame_2.5,id,x,z,y,v_x,v_z,v_y
1490.00,3730.00,68.00,6.97,0.00,3.78,1.73,0.00,0.60
1500.00,3740.00,68.00,7.63,0.00,4.02,1.69,0.00,0.64
1500.00,3740.00,68.00,8.32,0.00,4.29,1.76,0.00,0.57
1500.00,3750.00,68.00,9.04,0.00,4.48,1.73,0.00,0.51
1500.00,3760.00,68.00,9.70,0.00,4.70,1.60,0.00,0.65
1500.00,3760.00,68.00,10.30,0.00,5.00,1.66,0.00,0.49
1510.00,3770.00,68.00,11.00,0.00,5.09,1.78,0.00,0.23
1670.00,4160.00,69.00,9.58,0.00,4.71,-1.35,0.00,-0.47
1670.00,4170.00,69.00,9.04,0.00,4.52,-1.57,0.00,-0.41
1670.00,4180.00,69.00,8.33,0.00,4.38,-1.70,0.00,-0.42
1670.00,4180.00,69.00,7.68,0.00,4.19,-1.68,0.00,-0.43
1670.00,4190.00,69.00,6.98,0.00,4.04,-1.71,0.00,-0.44
1680.00,4190.00,69.00,6.31,0.00,3.84,-1.87,0.00,-0.50
1680.00,4200.00,69.00,5.49,0.00,3.64,-1.84,0.00,-0.45
1680.00,4200.00,72.00,-2.56,0.00,6.05,1.52,0.00,0.05
1680.00,4200.00,73.00,-2.55,0.00,6.80,1.50,0.00,-0.08
1680.00,4200.00,70.00,-2.76,0.00,4.50,1.54,0.00,0.20
1680.00,4200.00,71.00,-2.41,0.00,5.29,1.52,0.00,0.06
1680.00,4210.00,69.00,4.84,0.00,3.48,-1.52,0.00,-0.25
1680.00,4210.00,72.00,-1.96,0.00,6.07,1.63,0.00,-0.07
1680.00,4210.00,73.00,-1.95,0.00,6.77,1.22,0.00,-0.12
1680.00,4210.00,70.00,-2.14,0.00,4.57,1.58,0.00,-0.04
1680.00,4210.00,71.00,-1.80,0.00,5.32,1.50,0.00,0.01
1680.00,4210.00,69.00,4.28,0.00,3.44,-1.59,0.00,-0.09
1680.00,4210.00,72.00,-1.26,0.00,5.99,1.59,0.00,-0.30
1680.00,4210.00,73.00,-1.57,0.00,6.70,1.26,0.00,-0.24
1680.00,4210.00,70.00,-1.50,0.00,4.46,1.43,0.00,0.08
1680.00,4210.00,71.00,-1.21,0.00,5.30,1.21,0.00,0.01
1690.00,4220.00,69.00,3.56,0.00,3.41,-1.75,0.00,-0.25
1690.00,4220.00,72.00,-0.68,0.00,5.83,1.39,0.00,-0.06
1690.00,4220.00,73.00,-0.94,0.00,6.58,1.46,0.00,-0.02
1690.00,4220.00,70.00,-1.00,0.00,4.64,1.29,0.00,0.20
1690.00,4220.00,71.00,-0.83,0.00,5.33,1.14,0.00,0.07
1690.00,4220.00,69.00,2.88,0.00,3.24,-1.73,0.00,-0.31
1690.00,4220.00,72.00,-0.15,0.00,5.94,1.30,0.00,-0.06
1690.00,4220.00,73.00,-0.40,0.00,6.69,1.38,0.00,-0.01
1690.00,4220.00,70.00,-0.47,0.00,4.62,1.45,0.00,0.02
1690.00,4220.00,71.00,-0.30,0.00,5.35,1.45,0.00,0.06
1690.00,4220.00,76.00,11.70,0.00,6.00,-1.05,0.00,0.06
1690.00,4220.00,75.00,12.40,0.00,5.62,-1.42,0.00,-0.32
1690.00,4220.00,74.00,12.20,0.00,4.89,-1.05,0.00,-0.16
1690.00,4230.00,69.00,2.18,0.00,3.16,-1.69,0.00,-0.27
1690.00,4230.00,72.00,0.36,0.00,5.79,1.35,0.00,0.00
1690.00,4230.00,73.00,0.16,0.00,6.57,1.41,0.00,-0.13
1690.00,4230.00,70.00,0.16,0.00,4.65,1.57,0.00,0.18
1690.00,4230.00,71.00,0.33,0.00,5.38,1.61,0.00,-0.06
1690.00,4230.00,76.00,11.30,0.00,6.03,-1.01,0.00,-0.09
1690.00,4230.00,75.00,11.90,0.00,5.49,-1.48,0.00,-0.27
1690.00,4230.00,74.00,11.80,0.00,4.83,-1.10,0.00,-0.21
1690.00,4240.00,69.00,1.52,0.00,3.03,-1.66,0.00,-0.33
1690.00,4240.00,72.00,0.94,0.00,5.94,1.42,0.00,0.22
1690.00,4240.00,73.00,0.73,0.00,6.58,1.41,0.00,0.04
1690.00,4240.00,70.00,0.79,0.00,4.77,1.54,0.00,0.07
1690.00,4240.00,71.00,0.99,0.00,5.31,1.40,0.00,-0.05
1690.00,4240.00,76.00,10.90,0.00,5.93,-1.53,0.00,-0.17
1690.00,4240.00,75.00,11.20,0.00,5.40,-1.45,0.00,-0.08
1690.00,4240.00,74.00,11.40,0.00,4.73,-1.22,0.00,-0.35
1700.00,4240.00,69.00,0.85,0.00,2.89,-1.82,0.00,-0.27
1700.00,4240.00,72.00,1.49,0.00,5.96,1.44,0.00,-0.06
1700.00,4240.00,73.00,1.29,0.00,6.60,1.38,0.00,-0.02
1700.00,4240.00,70.00,1.40,0.00,4.71,1.26,0.00,-0.09
1700.00,4240.00,71.00,1.44,0.00,5.33,0.96,0.00,0.19
1700.00,4240.00,76.00,10.10,0.00,5.89,-1.75,0.00,-0.31
1700.00,4240.00,75.00,10.70,0.00,5.42,-1.43,0.00,-0.24
1700.00,4240.00,74.00,10.90,0.00,4.54,-1.29,0.00,-0.36
1700.00,4250.00,69.00,0.07,0.00,2.81,-1.85,0.00,-0.22
1700.00,4250.00,72.00,2.08,0.00,5.89,1.36,0.00,0.05
1700.00,4250.00,73.00,1.84,0.00,6.57,1.32,0.00,0.15
1700.00,4250.00,70.00,1.80,0.00,4.69,1.32,0.00,0.13
1700.00,4250.00,71.00,1.75,0.00,5.46,1.06,0.00,0.07
1700.00,4250.00,76.00,9.51,0.00,5.68,-1.29,0.00,-0.44
1700.00,4250.00,75.00,10.10,0.00,5.21,-1.37,0.00,-0.50
1700.00,4250.00,74.00,10.30,0.00,4.44,-1.45,0.00,-0.26
1700.00,4250.00,69.00,-0.63,0.00,2.72,-1.47,0.00,-0.17
1700.00,4250.00,72.00,2.58,0.00,6.00,1.22,0.00,-0.05
1700.00,4250.00,73.00,2.34,0.00,6.72,1.29,0.00,-0.01
1700.00,4250.00,70.00,2.45,0.00,4.81,1.61,0.00,0.17
1700.00,4250.00,71.00,2.29,0.00,5.39,1.29,0.00,-0.11
1700.00,4250.00,76.00,9.05,0.00,5.54,-1.25,0.00,-0.25
1700.00,4250.00,75.00,9.60,0.00,5.03,-1.29,0.00,-0.41
1700.00,4250.00,74.00,9.69,0.00,4.34,-1.48,0.00,-0.31
1700.00,4260.00,69.00,-1.11,0.00,2.67,-1.21,0.00,-0.11
1700.00,4260.00,72.00,3.06,0.00,5.85,1.14,0.00,-0.11
1700.00,4260.00,73.00,2.87,0.00,6.56,1.43,0.00,-0.24
1700.00,4260.00,70.00,3.08,0.00,4.83,1.34,0.00,0.12
1700.00,4260.00,71.00,2.78,0.00,5.37,1.05,0.00,0.18
1700.00,4260.00,76.00,8.51,0.00,5.48,-1.38,0.00,-0.51
1700.00,4260.00,75.00,9.06,0.00,4.89,-1.26,0.00,-0.47
1700.00,4260.00,74.00,9.15,0.00,4.19,-1.30,0.00,-0.38
1710.00,4270.00,72.00,3.49,0.00,5.91,1.21,0.00,0.22
1710.00,4270.00,73.00,3.49,0.00,6.52,1.49,0.00,0.08
1710.00,4270.00,70.00,3.52,0.00,4.91,0.85,0.00,0.25
1710.00,4270.00,71.00,3.13,0.00,5.54,1.04,0.00,0.23
1710.00,4270.00,76.00,7.94,0.00,5.13,-1.41,0.00,-0.62
1710.00,4270.00,75.00,8.59,0.00,4.66,-1.23,0.00,-0.53
1710.00,4270.00,74.00,8.65,0.00,4.04,-1.27,0.00,-0.43
1710.00,4270.00,72.00,4.02,0.00,6.02,1.60,0.00,0.20
1710.00,4270.00,73.00,4.06,0.00,6.62,1.48,0.00,0.24
1710.00,4270.00,70.00,3.77,0.00,5.03,0.90,0.00,0.13
1710.00,4270.00,71.00,3.61,0.00,5.56,1.37,0.00,0.05
1710.00,4270.00,76.00,7.38,0.00,4.99,-1.42,0.00,-0.31
1710.00,4270.00,75.00,8.08,0.00,4.47,-1.29,0.00,-0.43
1710.00,4270.00,74.00,8.13,0.00,3.84,-1.29,0.00,-0.44
1710.00,4280.00,72.00,4.77,0.00,6.07,1.74,0.00,0.08
1710.00,4280.00,73.00,4.67,0.00,6.72,1.41,0.00,0.29
1710.00,4280.00,70.00,4.24,0.00,5.01,1.41,0.00,0.17
1710.00,4280.00,71.00,4.23,0.00,5.58,0.84,0.00,0.24
1710.00,4280.00,76.00,6.81,0.00,4.88,-1.28,0.00,-0.38
1710.00,4280.00,75.00,7.56,0.00,4.31,-1.31,0.00,-0.44
1710.00,4280.00,74.00,7.61,0.00,3.69,-1.32,0.00,-0.55
1710.00,4280.00,72.00,5.41,0.00,6.08,1.48,0.00,0.03
1710.00,4280.00,73.00,5.19,0.00,6.86,1.25,0.00,0.03
1710.00,4280.00,70.00,4.90,0.00,5.16,1.40,0.00,0.22
1710.00,4280.00,71.00,4.29,0.00,5.75,0.65,0.00,0.19
1710.00,4280.00,76.00,6.36,0.00,4.69,-1.19,0.00,-0.49
1710.00,4280.00,75.00,7.03,0.00,4.12,-1.22,0.00,-0.39
1710.00,4280.00,74.00,7.08,0.00,3.40,-1.40,0.00,-0.67
1720.00,4290.00,72.00,5.95,0.00,6.10,1.40,0.00,0.04
1720.00,4290.00,73.00,5.68,0.00,6.74,1.34,0.00,-0.13
1720.00,4290.00,70.00,5.36,0.00,5.19,0.98,0.00,0.18
1720.00,4290.00,71.00,4.75,0.00,5.73,1.22,0.00,0.11
1720.00,4290.00,76.00,5.86,0.00,4.49,-1.31,0.00,-0.34
1720.00,4290.00,75.00,6.59,0.00,4.00,-1.28,0.00,-0.24
1720.00,4290.00,74.00,6.49,0.00,3.15,-1.47,0.00,-0.46
1720.00,4300.00,72.00,6.53,0.00,6.11,1.37,0.00,-0.07
1720.00,4300.00,73.00,6.26,0.00,6.75,1.66,0.00,0.01
1720.00,4300.00,70.00,5.68,0.00,5.30,1.19,0.00,0.11
1720.00,4300.00,71.00,5.26,0.00,5.83,1.27,0.00,0.21
1720.00,4300.00,76.00,5.31,0.00,4.42,-1.32,0.00,-0.23
1720.00,4300.00,75.00,6.00,0.00,3.93,-1.36,0.00,-0.24
1720.00,4300.00,74.00,5.91,0.00,3.03,-1.25,0.00,-0.26
1720.00,4300.00,72.00,7.05,0.00,6.04,1.35,0.00,-0.02
1720.00,4300.00,73.00,7.00,0.00,6.75,1.58,0.00,0.11
1720.00,4300.00,70.00,6.30,0.00,5.28,1.55,0.00,-0.06
1720.00,4300.00,71.00,5.76,0.00,5.89,1.30,0.00,0.10
1720.00,4300.00,76.00,4.80,0.00,4.30,-1.35,0.00,-0.35
1720.00,4300.00,75.00,5.50,0.00,3.81,-1.39,0.00,-0.35
1720.00,4300.00,74.00,5.49,0.00,2.95,-1.34,0.00,-0.37
1720.00,4310.00,72.00,7.61,0.00,6.10,1.40,0.00,0.19
1720.00,4310.00,73.00,7.52,0.00,6.84,1.39,0.00,0.02
1720.00,4310.00,70.00,6.92,0.00,5.26,1.48,0.00,0.10
1720.00,4310.00,71.00,6.30,0.00,5.91,1.34,0.00,0.20
1720.00,4310.00,76.00,4.23,0.00,4.14,-1.43,0.00,-0.29
1720.00,4310.00,75.00,4.89,0.00,3.65,-1.52,0.00,-0.35
1720.00,4310.00,74.00,4.84,0.00,2.74,-1.65,0.00,-0.43
1720.00,4310.00,78.00,-2.55,0.00,5.01,1.78,0.00,-0.06
1720.00,4310.00,77.00,12.40,0.00,4.34,-1.51,0.00,0.14
1730.00,4310.00,72.00,8.17,0.00,6.19,1.26,0.00,-0.01
1730.00,4310.00,73.00,8.11,0.00,6.77,1.51,0.00,-0.19
1730.00,4310.00,70.00,7.49,0.00,5.36,1.08,0.00,-0.04
1730.00,4310.00,71.00,6.83,0.00,6.05,1.27,0.00,0.20
1730.00,4310.00,76.00,3.65,0.00,4.07,-1.34,0.00,-0.52
1730.00,4310.00,75.00,4.28,0.00,3.53,-1.37,0.00,-0.36
1730.00,4310.00,74.00,4.17,0.00,2.61,-1.38,0.00,-0.38
1730.00,4310.00,78.00,-1.83,0.00,4.99,1.59,0.00,0.18
1730.00,4310.00,77.00,11.80,0.00,4.40,-1.58,0.00,-0.15
1730.00,4320.00,72.00,8.62,0.00,6.09,1.34,0.00,-0.17
1730.00,4320.00,73.00,8.73,0.00,6.69,1.49,0.00,-0.14
1730.00,4320.00,70.00,7.78,0.00,5.22,0.95,0.00,-0.04
1730.00,4320.00,71.00,7.31,0.00,6.07,1.24,0.00,0.04
1730.00,4320.00,76.00,3.15,0.00,3.72,-1.37,0.00,-0.64
1730.00,4320.00,75.00,3.80,0.00,3.36,-1.33,0.00,-0.37
1730.00,4320.00,74.00,3.74,0.00,2.43,-1.27,0.00,-0.28
1730.00,4320.00,78.00,-1.28,0.00,5.16,1.64,0.00,0.35
1730.00,4320.00,77.00,11.10,0.00,4.22,-1.88,0.00,-0.60
1730.00,4330.00,72.00,9.24,0.00,6.05,1.48,0.00,0.07
1730.00,4330.00,73.00,9.31,0.00,6.65,1.42,0.00,-0.09
1730.00,4330.00,70.00,8.25,0.00,5.33,1.33,0.00,0.30
1730.00,4330.00,71.00,7.82,0.00,6.09,1.33,0.00,0.14
1730.00,4330.00,76.00,2.56,0.00,3.56,-1.56,0.00,-0.37
1730.00,4330.00,75.00,3.21,0.00,3.23,-1.47,0.00,-0.32
1730.00,4330.00,74.00,3.16,0.00,2.39,-1.47,0.00,-0.22
1730.00,4330.00,78.00,-0.52,0.00,5.27,1.68,0.00,0.29
1730.00,4330.00,77.00,10.30,0.00,3.92,-2.01,0.00,-0.51
1730.00,4330.00,72.00,9.81,0.00,6.14,1.45,0.00,-0.17
1730.00,4330.00,73.00,9.87,0.00,6.62,1.45,0.00,-0.09
1730.00,4330.00,70.00,8.84,0.00,5.46,1.45,0.00,0.14
1730.00,4330.00,71.00,8.38,0.00,6.18,1.36,0.00,0.08
1730.00,4330.00,76.00,1.90,0.00,3.43,-1.52,0.00,-0.38
1730.00,4330.00,75.00,2.62,0.00,3.11,-1.43,0.00,-0.32
1730.00,4330.00,74.00,2.56,0.00,2.25,-1.50,0.00,-0.34
1730.00,4330.00,78.00,0.07,0.00,5.39,1.52,0.00,0.29
1730.00,4330.00,77.00,9.50,0.00,3.81,-1.84,0.00,-0.22
1730.00,4330.00,79.00,-3.72,0.00,5.15,0.99,0.00,-0.03
1730.00,4340.00,72.00,10.40,0.00,5.91,1.52,0.00,-0.28
1730.00,4340.00,73.00,10.50,0.00,6.58,1.52,0.00,-0.04
1730.00,4340.00,70.00,9.41,0.00,5.44,1.18,0.00,0.15
1730.00,4340.00,71.00,8.91,0.00,6.15,1.29,0.00,-0.02
1730.00,4340.00,76.00,1.34,0.00,3.26,-1.49,0.00,-0.38
1730.00,4340.00,75.00,2.07,0.00,2.98,-1.40,0.00,-0.39
1730.00,4340.00,74.00,1.96,0.00,2.11,-1.39,0.00,-0.29
1730.00,4340.00,78.00,0.70,0.00,5.50,1.62,0.00,0.22
1730.00,4340.00,77.00,8.80,0.00,3.75,-1.73,0.00,-0.38
1730.00,4340.00,79.00,-3.32,0.00,5.13,1.06,0.00,-0.03
1740.00,4340.00,72.00,11.00,0.00,5.92,1.45,0.00,-0.27
1740.00,4340.00,73.00,11.10,0.00,6.59,1.54,0.00,-0.24
1740.00,4340.00,70.00,9.78,0.00,5.58,1.20,0.00,-0.10
1740.00,4340.00,71.00,9.41,0.00,6.17,1.22,0.00,0.14
1740.00,4340.00,76.00,0.72,0.00,3.12,-1.57,0.00,-0.39
1740.00,4340.00,75.00,1.50,0.00,2.80,-1.42,0.00,-0.45
1740.00,4340.00,74.00,1.45,0.00,2.02,-1.24,0.00,-0.46
1740.00,4340.00,78.00,1.36,0.00,5.56,1.65,0.00,0.16
1740.00,4340.00,77.00,8.12,0.00,3.51,-1.66,0.00,-0.34
1740.00,4340.00,79.00,-2.87,0.00,5.12,1.13,0.00,0.08
1740.00,4350.00,72.00,11.60,0.00,5.70,1.32,0.00,-0.41
1740.00,4350.00,73.00,11.70,0.00,6.39,1.41,0.00,-0.38
1740.00,4350.00,70.00,10.40,0.00,5.36,1.19,0.00,0.04
1740.00,4350.00,71.00,9.89,0.00,6.26,1.30,0.00,-0.02
1740.00,4350.00,76.00,0.08,0.00,2.95,-1.42,0.00,-0.57
1740.00,4350.00,75.00,0.93,0.00,2.62,-1.32,0.00,-0.51
1740.00,4350.00,74.00,0.97,0.00,1.74,-1.39,0.00,-0.59
1740.00,4350.00,78.00,2.02,0.00,5.63,1.45,0.00,0.27
1740.00,4350.00,77.00,7.47,0.00,3.48,-1.85,0.00,-0.29
1740.00,4350.00,79.00,-2.42,0.00,5.20,1.18,0.00,0.08
1740.00,4360.00,72.00,12.10,0.00,5.60,1.32,0.00,-0.26
1740.00,4360.00,73.00,12.20,0.00,6.29,1.31,0.00,-0.27
1740.00,4360.00,70.00,10.70,0.00,5.62,0.91,0.00,0.65
1740.00,4360.00,71.00,10.40,0.00,6.15,1.38,0.00,-0.27
1740.00,4360.00,76.00,-0.42,0.00,2.67,-1.31,0.00,-0.64
1740.00,4360.00,75.00,0.45,0.00,2.39,-1.28,0.00,-0.58
1740.00,4360.00,74.00,0.33,0.00,1.55,-1.47,0.00,-0.54
1740.00,4360.00,78.00,2.52,0.00,5.78,1.42,0.00,0.27
1740.00,4360.00,77.00,6.63,0.00,3.28,-1.94,0.00,-0.29
1740.00,4360.00,80.00,-2.98,0.00,5.74,2.13,0.00,0.50
1740.00,4360.00,79.00,-1.92,0.00,5.18,1.09,0.00,-0.04
1740.00,4360.00,76.00,-0.97,0.00,2.44,-1.39,0.00,-0.59
1740.00,4360.00,75.00,-0.09,0.00,2.16,-1.29,0.00,-0.59
1740.00,4360.00,74.00,-0.21,0.00,1.31,-1.31,0.00,-0.66
1740.00,4360.00,78.00,3.15,0.00,5.84,1.63,0.00,0.15
1740.00,4360.00,77.00,5.92,0.00,3.25,-1.63,0.00,-0.03
1740.00,4360.00,80.00,-2.13,0.00,5.94,1.82,0.00,0.39
1740.00,4360.00,79.00,-1.54,0.00,5.17,1.10,0.00,0.25
1750.00,4370.00,76.00,-1.53,0.00,2.20,-1.01,0.00,-0.71
1750.00,4370.00,75.00,-0.59,0.00,1.92,-1.27,0.00,-0.83
1750.00,4370.00,74.00,-0.71,0.00,1.02,-1.25,0.00,-0.61
1750.00,4370.00,78.00,3.83,0.00,5.90,1.66,0.00,0.09
1750.00,4370.00,77.00,5.33,0.00,3.25,-1.44,0.00,-0.20
1750.00,4370.00,80.00,-1.52,0.00,6.05,1.64,0.00,0.28
1750.00,4370.00,79.00,-1.04,0.00,5.38,1.14,0.00,0.08
1750.00,4370.00,76.00,-1.78,0.00,1.87,-0.62,0.00,-0.84
1750.00,4370.00,75.00,-1.10,0.00,1.49,-1.29,0.00,-1.07
1750.00,4370.00,74.00,-1.21,0.00,0.82,-1.25,0.00,-0.50
1750.00,4370.00,78.00,4.48,0.00,5.91,1.63,0.00,0.03
1750.00,4370.00,77.00,4.77,0.00,3.09,-1.87,0.00,-0.14
1750.00,4370.00,80.00,-0.82,0.00,6.16,1.67,0.00,0.10
1750.00,4370.00,79.00,-0.63,0.00,5.23,1.05,0.00,-0.15
1750.00,4380.00,78.00,5.13,0.00,5.92,1.60,0.00,-0.02
1750.00,4380.00,77.00,3.83,0.00,3.14,-1.96,0.00,-0.15
1750.00,4380.00,80.00,-0.19,0.00,6.13,1.78,0.00,0.20
1750.00,4380.00,79.00,-0.21,0.00,5.26,1.06,0.00,0.13
1750.00,4390.00,78.00,5.76,0.00,5.89,1.57,0.00,-0.07
1750.00,4390.00,77.00,3.20,0.00,2.97,-1.71,0.00,-0.26
1750.00,4390.00,80.00,0.61,0.00,6.32,1.57,0.00,0.32
1750.00,4390.00,79.00,0.22,0.00,5.34,1.11,0.00,0.13
1760.00,4390.00,78.00,6.38,0.00,5.87,1.60,0.00,-0.02
1760.00,4390.00,77.00,2.46,0.00,2.93,-1.85,0.00,-0.04
1760.00,4390.00,80.00,1.07,0.00,6.39,1.77,0.00,0.13
1760.00,4390.00,79.00,0.69,0.00,5.36,1.16,0.00,0.07
1760.00,4400.00,78.00,7.04,0.00,5.88,1.84,0.00,-0.09
1760.00,4400.00,77.00,1.72,0.00,2.93,-1.83,0.00,-0.16
1760.00,4400.00,80.00,2.03,0.00,6.43,2.04,0.00,-0.10
1760.00,4400.00,79.00,1.15,0.00,5.39,1.15,0.00,0.13
1760.00,4400.00,78.00,7.85,0.00,5.80,1.86,0.00,-0.09
1760.00,4400.00,77.00,1.00,0.00,2.80,-1.68,0.00,-0.22
1760.00,4400.00,80.00,2.70,0.00,6.30,1.68,0.00,-0.31
1760.00,4400.00,79.00,1.60,0.00,5.46,1.21,0.00,0.34
1760.00,4410.00,78.00,8.52,0.00,5.81,1.67,0.00,0.02
1760.00,4410.00,77.00,0.38,0.00,2.76,-1.70,0.00,-0.17
1760.00,4410.00,80.00,3.37,0.00,6.18,1.67,0.00,-0.03
1760.00,4410.00,79.00,2.12,0.00,5.67,1.20,0.00,0.34
1770.00,4420.00,78.00,9.19,0.00,5.81,1.69,0.00,-0.03
1770.00,4420.00,77.00,-0.36,0.00,2.67,-1.66,0.00,-0.17
1770.00,4420.00,80.00,4.04,0.00,6.28,1.71,0.00,0.13
1770.00,4420.00,79.00,2.56,0.00,5.74,1.12,0.00,0.23
1770.00,4420.00,78.00,9.87,0.00,5.78,1.70,0.00,-0.08
1770.00,4420.00,77.00,-0.95,0.00,2.62,-1.61,0.00,0.01
1770.00,4420.00,80.00,4.74,0.00,6.29,1.78,0.00,-0.09
1770.00,4420.00,79.00,3.01,0.00,5.85,1.16,0.00,0.22
1770.00,4420.00,81.00,-4.88,0.00,5.09,1.45,0.00,-0.05
1770.00,4430.00,78.00,10.50,0.00,5.75,1.72,0.00,-0.13
1770.00,4430.00,77.00,-1.65,0.00,2.67,-1.70,0.00,0.01
1770.00,4430.00,80.00,5.46,0.00,6.21,1.80,0.00,-0.15
1770.00,4430.00,79.00,3.49,0.00,5.91,1.20,0.00,0.16
1770.00,4430.00,81.00,-4.30,0.00,5.07,1.58,0.00,-0.05
1770.00,4430.00,78.00,11.20,0.00,5.68,1.68,0.00,-0.13
1770.00,4430.00,77.00,-2.32,0.00,2.63,-1.74,0.00,-0.05
1770.00,4430.00,80.00,6.18,0.00,6.17,1.76,0.00,-0.25
1770.00,4430.00,79.00,3.97,0.00,5.98,1.19,0.00,0.16
1770.00,4430.00,81.00,-3.61,0.00,5.05,1.71,0.00,0.00
1780.00,4440.00,78.00,11.90,0.00,5.64,1.62,0.00,-0.08
1780.00,4440.00,77.00,-3.04,0.00,2.63,-1.82,0.00,0.01
1780.00,4440.00,80.00,6.87,0.00,6.01,1.79,0.00,-0.14
1780.00,4440.00,79.00,4.44,0.00,6.04,1.22,0.00,0.05
1780.00,4440.00,81.00,-2.93,0.00,5.07,1.76,0.00,0.06
1780.00,4450.00,80.00,7.61,0.00,6.06,1.65,0.00,-0.24
1780.00,4450.00,79.00,4.95,0.00,6.02,1.26,0.00,-0.01
1780.00,4450.00,81.00,-2.21,0.00,5.10,1.87,0.00,0.11
1780.00,4450.00,80.00,8.19,0.00,5.82,1.66,0.00,-0.44
1780.00,4450.00,79.00,5.45,0.00,6.04,1.24,0.00,-0.01
1780.00,4450.00,81.00,-1.44,0.00,5.16,1.84,0.00,0.11
1780.00,4460.00,80.00,8.93,0.00,5.70,1.90,0.00,-0.09
1780.00,4460.00,79.00,5.95,0.00,6.01,1.23,0.00,-0.06
1780.00,4460.00,81.00,-0.74,0.00,5.19,1.74,0.00,0.11
1790.00,4460.00,80.00,9.71,0.00,5.75,1.87,0.00,0.11
1790.00,4460.00,79.00,6.43,0.00,5.99,1.32,0.00,-0.01
1790.00,4460.00,81.00,-0.05,0.00,5.25,1.71,0.00,0.11
1790.00,4460.00,82.00,-3.60,0.00,7.00,1.00,0.00,0.06
1790.00,4470.00,80.00,10.40,0.00,5.79,1.83,0.00,0.06
1790.00,4470.00,79.00,7.00,0.00,6.00,1.36,0.00,-0.01
1790.00,4470.00,81.00,0.63,0.00,5.27,1.67,0.00,0.05
1790.00,4470.00,82.00,-3.20,0.00,7.03,1.33,0.00,-0.01
1790.00,4480.00,80.00,11.20,0.00,5.80,1.70,0.00,0.11
1790.00,4480.00,79.00,7.52,0.00,5.98,1.28,0.00,-0.01
1790.00,4480.00,81.00,1.29,0.00,5.30,1.65,0.00,0.05
1790.00,4480.00,82.00,-2.53,0.00,6.99,1.73,0.00,0.08
1790.00,4480.00,80.00,11.80,0.00,5.88,1.54,0.00,0.22
1790.00,4480.00,79.00,8.03,0.00,5.99,1.27,0.00,0.09
1790.00,4480.00,81.00,1.94,0.00,5.32,1.68,0.00,-0.01
1790.00,4480.00,82.00,-1.81,0.00,7.09,1.58,0.00,0.14
1790.00,4490.00,79.00,8.54,0.00,6.05,1.30,0.00,0.04
1790.00,4490.00,81.00,2.63,0.00,5.29,1.77,0.00,-0.01
1790.00,4490.00,82.00,-1.27,0.00,7.10,1.54,0.00,0.03
1800.00,4490.00,79.00,9.07,0.00,6.02,1.33,0.00,-0.02
1800.00,4490.00,81.00,3.36,0.00,5.31,1.85,0.00,-0.02
1800.00,4490.00,82.00,-0.58,0.00,7.11,1.71,0.00,-0.10
1800.00,4500.00,79.00,9.60,0.00,6.04,1.27,0.00,0.04
1800.00,4500.00,81.00,4.11,0.00,5.28,1.76,0.00,-0.07
1800.00,4500.00,82.00,0.10,0.00,7.02,1.60,0.00,-0.26
1800.00,4510.00,79.00,10.10,0.00,6.05,1.24,0.00,-0.06
1800.00,4510.00,81.00,4.76,0.00,5.25,1.67,0.00,-0.01
1800.00,4510.00,82.00,0.70,0.00,6.90,1.51,0.00,-0.26
1800.00,4510.00,79.00,10.60,0.00,5.98,1.27,0.00,-0.07
1800.00,4510.00,81.00,5.45,0.00,5.27,1.76,0.00,0.04
1800.00,4510.00,82.00,1.31,0.00,6.82,1.56,0.00,-0.14
1810.00,4520.00,79.00,11.10,0.00,6.00,1.21,0.00,-0.01
1810.00,4520.00,81.00,6.17,0.00,5.28,1.78,0.00,0.04
1810.00,4520.00,82.00,1.95,0.00,6.78,1.54,0.00,-0.14
1810.00,4520.00,79.00,11.60,0.00,5.97,1.15,0.00,-0.06
1810.00,4520.00,81.00,6.88,0.00,5.30,1.80,0.00,-0.07
1810.00,4520.00,82.00,2.54,0.00,6.71,1.51,0.00,-0.19
1810.00,4530.00,81.00,7.61,0.00,5.23,1.76,0.00,-0.07
1810.00,4530.00,82.00,3.16,0.00,6.63,1.61,0.00,-0.14
1810.00,4540.00,81.00,8.29,0.00,5.24,1.78,0.00,-0.07
1810.00,4540.00,82.00,3.82,0.00,6.59,1.65,0.00,-0.09
1820.00,4540.00,81.00,9.03,0.00,5.17,1.80,0.00,-0.02
1820.00,4540.00,82.00,4.48,0.00,6.56,1.68,0.00,-0.09
1820.00,4550.00,81.00,9.73,0.00,5.23,1.77,0.00,0.13
1820.00,4550.00,82.00,5.17,0.00,6.52,1.64,0.00,-0.14
1820.00,4550.00,81.00,10.40,0.00,5.28,1.79,0.00,0.17
1820.00,4550.00,82.00,5.79,0.00,6.44,1.61,0.00,-0.19
1820.00,4560.00,81.00,11.20,0.00,5.36,1.75,0.00,0.17
1820.00,4560.00,82.00,6.46,0.00,6.36,1.64,0.00,-0.19
1830.00,4570.00,81.00,11.80,0.00,5.41,1.73,0.00,0.12
1830.00,4570.00,82.00,7.11,0.00,6.29,1.55,0.00,-0.34
1830.00,4570.00,82.00,7.70,0.00,6.09,1.58,0.00,-0.34
1830.00,4580.00,82.00,8.37,0.00,6.02,1.61,0.00,-0.29
